"","hsa-mir-1180","hsa-mir-127","hsa-mir-134","hsa-mir-141","hsa-mir-148a","hsa-mir-181c","hsa-mir-187","hsa-mir-200b","hsa-mir-200c","hsa-mir-210","hsa-mir-29b-1","hsa-mir-29b-2","hsa-mir-379","hsa-mir-409","hsa-mir-410","hsa-mir-429","hsa-mir-432","hsa-mir-487b","hsa-mir-584","hsa-mir-889","hsa-mir-135b","hsa-mir-200a"
"TCGA-FG-A711",4.42407240768628,9.10591011360123,7.38985699073473,0.308001991775426,8.58782576659292,7.718850470329,1.70528302972084,1.05030386836575,2.77205793119983,6.39945076835621,7.59468231061865,7.52741600496581,9.92270532685629,3.76697682651142,5.92165328527687,0,3.70250462290908,3.6892571092769,6.96158965652146,5.09089381518719,0.162204879218259,0.874186321973219
"TCGA-50-5933",1.21203075668828,8.23559460570006,6.70839865758664,8.26161687699508,13.1832126334635,3.41350296337535,0.909010376315513,5.90230801026958,11.5302719070673,7.80985911448762,6.5885142481877,6.5280512485965,8.83256586175689,2.5429174521646,3.18891549323354,3.49999190274988,1.34259741130071,1.34259741130071,4.42006800737445,2.59624415255052,3.35282178984165,6.69928796013066
"TCGA-50-5051",3.23066123917285,7.26564758937972,4.71743416703412,8.51359261574783,13.9721759732381,5.7342951482375,2.72056741314755,8.31993454565771,11.6534301149285,6.43933433695187,5.72629784431546,5.63953557781232,7.91368228327599,1.12242092917686,2.95762491649355,5.4041654797088,0.912910407804476,0.795517612578691,4.35208623578342,2.47543254094038,2.93003710580094,7.87260751291844
"TCGA-50-5072",4.57812961120898,9.52161210882214,8.10282941498937,9.29383232119393,13.9636047590706,4.45210533854171,1.39766991022645,8.06907510411716,12.639300517503,6.9727480175128,5.25686475677865,5.29073155579888,10.7608147556076,3.43410015465333,6.48021476905045,5.21514645615338,3.97386967019131,2.21188253348584,5.89452621246435,5.02703476584899,4.246585030771,7.69839876910514
"TCGA-53-7624",2.90130252059038,6.42297700124374,5.01494854181433,9.42901061242157,13.566581347229,5.04502575034388,1.0155960483826,5.84639700771614,12.4345640479099,9.7371964886103,6.24654946139287,6.25300632229701,7.19404122824448,1.60571998917124,2.24682517712757,3.76568675173678,0.749456177675598,1.0155960483826,9.3892631625392,2.52809867757133,3.57271229089124,6.35856973082328
"TCGA-69-7974",3.92718222822979,6.79553832722255,5.431476610333,8.13150485890926,13.6864902426919,4.21606026241674,2.04668661925179,7.70658191758991,11.928201155479,11.1856155653911,7.5466360940476,7.49169859946355,7.43859821910013,2.04668661925179,1.96001898937367,4.47237436597653,1.29003271148799,0.311374069286393,4.40835168570121,2.04668661925179,3.8569656771035,7.65060726548257
"TCGA-73-7498",3.66645382135411,5.73870431899669,4.19421678164381,9.03390557389503,15.0578303290569,5.97019614900429,2.27670479176941,8.52019668799826,12.73543424833,9.44217506649393,8.82397256724021,8.7925157983039,6.23860379839874,1.28814413549182,1.69747315263885,6.3896144075244,1.08519484015288,0.714531280380564,5.2423973283682,1.89686740679878,7.00257362381496,8.88929470650092
"TCGA-J2-8194",4.22609184520698,8.04675930873611,5.84012820269327,9.3484371231103,13.000653969371,6.67849928247655,3.76252401218564,8.56172216252919,12.7143626640409,9.72136847576451,7.88004579966433,7.91973967650873,8.10630755885768,1.94755133501949,3.42148656283985,5.63146156422423,2.618930936099,1.28012251579813,5.53696558248922,2.86509214504034,6.1204478292822,8.32130895571218
"TCGA-62-8398",4.95756864456217,7.01716806990327,5.43710543362529,10.3197634289133,14.295190770308,3.91014318521894,4.01325267414614,8.89661026776673,13.5889294359456,11.5257925161953,7.49620867960933,7.58424843043763,7.78555697925043,2.32471643641952,2.50537065292728,5.62465180415922,1.47616235013926,0.738360582701548,7.88814921715984,2.81034232761417,5.71307637864462,8.60957240901831
"TCGA-97-8547",2.98954268745806,8.49627661588704,6.91645070435659,8.37929435471665,14.872201229849,5.45612836353907,5.48508540261844,6.76412107473724,11.676756019734,10.826364160897,8.10769196454572,8.0526574516556,9.2394536176339,3.02152023601284,2.92337930859039,4.68609657205025,1.72860581687472,1.37964923904496,3.61050613085789,3.25463530980947,5.25562116672055,7.36582583302417
"TCGA-55-A48X",4.58158830214023,7.35485192129121,5.37776677841574,9.26441273026543,14.6341303131229,4.83262660968876,4.27746937515794,9.0653525900669,12.4822568942246,9.32068358545135,8.16654037402504,8.08426154792697,7.37146777654427,2.01217853890141,2.78203064676127,6.87327954361158,2.26074411385674,0.463872474428786,3.90994855897679,3.16414425827963,5.66335184990322,8.81808942976132
"TCGA-55-A48Y",4.38347828134488,7.94301097090835,6.30247173967138,9.9213194260675,14.4700313037666,6.10428773736417,0.474713263274383,9.35838185656209,13.3065311450347,9.84696994056071,8.11912422109337,8.08640709180467,8.30833661806051,2.77497171274886,3.19888337734109,7.34953313046483,2.4021925276152,1.73891955495249,3.00244185772921,3.52610988781663,5.30650049371134,8.97065141098616
"TCGA-62-A46U",3.45301244876128,2.59802211947647,1.36711941084528,9.25954949414585,14.0469161542683,3.38919507717555,2.16189090627282,7.25246529548112,12.4415015376419,10.4412554125495,9.33699751252888,9.35485707712118,3.78600609524972,0.706481927757152,0.396060821144745,5.12111365012295,0,0.211579188959018,2.21193578348986,0.706481927757152,5.5141621941744,7.11620629816776
"TCGA-93-A4JP",5.5345578482461,5.18540104253079,3.81310002708242,8.75894852472592,13.4748062293772,5.41185373672064,4.47907977668864,8.60324254818574,12.7189497095485,8.88486927072943,7.03956195885037,7.11301412450354,5.61766710357712,0.754589100597757,0.754589100597757,6.36505119103674,1.76766623806456,0.754589100597757,6.58235709187349,1.02199559408594,3.54236144952574,8.40839453426052
"TCGA-95-A4VP",3.36019738064798,8.23523493094496,6.14129512012413,10.2256515149742,14.1972942081596,5.39530702217857,3.34062948878905,7.71161501151919,13.6502798417387,7.74827826131773,8.29745684326546,8.24907713475022,8.01375055226399,2.85306188345437,3.03451595204468,5.41415197636611,2.88042340695465,1.62063661067421,4.63195189320553,3.67343668437797,4.11471491240304,7.18963508895939
"TCGA-49-AAR4",4.19821698184075,7.75276891929725,5.981716321298,7.97992376288805,15.6258795875603,5.68994336455337,4.4371257131118,7.27744557872662,10.803375347337,10.4298180612444,8.80579521506196,8.88233014011319,8.23569010657681,2.30037826089343,3.21178895196234,6.26362143321343,1.40762304417288,0.695881599131675,3.65202544720695,2.96691288470042,4.64203505218433,8.32948914935484
"TCGA-73-A9RS",5.41786277401416,7.35674288328858,5.58710754532287,10.7216228116292,16.1189509216053,5.07661621350583,1.39904363873233,8.43143637251569,13.3898589465079,8.58079553081328,8.06761616921174,8.12796685922766,7.79195535851434,2.5635974630076,3.48966084339965,5.61146909371857,0.494996155926912,1.15571685585502,4.36787438334925,3.06483130121152,1.6071925186952,9.14846213481798
"TCGA-05-5425",3.12343841936674,7.1278729902498,5.78736115341457,9.42113797231666,15.0978416441899,4.62044999308111,2.58299332139957,7.92945822951684,13.0601276645596,7.91732228997354,7.21858033290305,7.111395822349,8.47705603928833,2.28015815805118,2.96477215036511,5.86804171433189,1.70885246638461,1.23964488567305,4.71072263788515,3.19667407875986,5.4254805207129,9.40963242943942
"TCGA-50-5066",3.24671362043734,7.78117966706465,6.35448282175497,7.01107876202908,15.770614411427,5.18921063070266,1.14609732430978,6.63320868567635,10.9762177254784,10.5236492825283,6.95399272477203,6.93266107078452,9.19858075399585,3.78010165970297,3.31425262928057,5.55763931868657,1.64293395523202,1.04369516105362,4.56964031179453,3.29208908935655,2.72482312287135,7.75407364607964
"TCGA-64-5815",3.25186600525039,8.57015068142399,7.59855937600731,8.97078682866287,14.1579673391778,4.05104933003773,1.40032478843619,5.14697289445964,11.4179562111928,9.00433831297303,5.38067117025865,5.23125163781844,9.94675604217651,2.48308234715735,3.32450144192852,2.94904909720261,2.71691892242366,1.40032478843619,6.50020742419808,3.27648639254312,4.05104933003773,6.98593359502391
"TCGA-43-6647",3.04143837776639,9.01780515184089,8.14803168049598,7.92099362106422,14.6791597835055,4.21036945900671,4.18039144659108,5.94766837740397,11.9908158160179,7.93900989856954,5.38971141817372,5.21589498463536,10.4933870475876,3.63467539053626,5.0517342962674,4.60954518416785,3.72050700155046,1.71551606853896,5.38314635403728,4.22512813836308,3.98613056096079,7.21263865113441
"TCGA-92-8063",4.58758611921463,8.27902240799579,7.07310658028822,9.79028095162664,13.1589238294129,4.31135226980522,5.21069838097655,8.68508717052855,13.2012549065589,11.1252349792086,8.22550140341286,8.26533610941788,8.92408606034102,2.94553616590601,2.86485787547693,7.27001729293241,2.48767593500908,0.878099089659475,7.77115001657745,3.16358664383341,2.48767593500908,8.69969854088537
"TCGA-58-8391",5.23934289302101,8.03753768554333,6.14020039868357,10.6879656172035,14.334441713334,6.61067576310035,6.95412526754159,9.52391884955977,13.9103204111027,10.3489262025301,6.97907762616733,7.06482735727349,9.10771729666668,2.57155012874711,3.77296508353088,7.57081421880328,1.91887048650088,1.16099761159771,6.34603089248722,4.09335345844374,2.4131656510164,10.2742100010388
"TCGA-43-A474",5.85079744826781,8.67158127762701,7.32827984852659,10.9812478222955,12.1555423857071,5.16925222811123,6.09963761438759,9.7230810265654,14.100466573243,11.340899589622,7.58165814879707,7.58165814879707,9.36923822209522,3.30870583764311,3.4870350506839,7.85918330989295,2.16240115818492,1.76135251244853,6.52083060857811,4.07569990906142,4.23400597972647,10.0941895225412
"TCGA-56-A4BW",3.93213555366313,8.51726787727778,7.0695399595662,10.2026057896134,14.3401911240297,5.03656702718715,6.36105874876732,8.24069973600387,13.3117416289039,9.82204186955204,6.25104599978919,6.29706963358156,8.80340337407002,2.81457134085021,2.81457134085021,6.44521966504638,2.56993117319958,2.00631633802111,3.85218056128175,3.47896468858245,4.52015989934066,8.46110102274724
"TCGA-58-A46J",6.14374861984038,7.90486331548356,6.7318128573889,9.23692200260036,14.7701286566485,4.72165985736151,8.13264844100924,9.11661937532416,12.5145829875254,10.307361902611,8.06476014703285,8.14330507928636,8.22784167925063,2.36779514447198,3.48487489075253,8.27318200405169,2.72640575540247,1.62328536010785,5.1598174617059,3.28380104893454,3.7532354723303,9.65024131678863
"TCGA-58-A46K",5.77301829886256,7.52319197495301,6.26240545659829,9.90002565420552,15.4063785352085,4.36247178241771,3.00038226353815,8.10882563497307,13.0907485360437,10.524777291917,7.44061134431189,7.44359036636672,8.32536601777399,1.95332633571641,2.35880554891888,6.59269762584866,1.57286881587097,1.05467416251563,5.47408067986063,2.67496812699891,2.54784980938555,8.58616862296012
"TCGA-58-A46L",4.91552228703877,7.87673637300175,6.40545667671568,9.67672901565483,14.8938001514407,5.44884394242628,4.80717405859276,7.58764605354149,12.3496302892025,11.1649688983963,7.07245874369604,7.10402708673611,8.30298937729662,2.75629830221495,3.25333204003739,5.46189786230041,1.67063189126403,1.37185378345166,4.99849168566629,2.71327812055944,5.1432759786023,8.20546258147224
"TCGA-96-A4JL",4.9900434062779,7.71985749234259,5.4527790213833,9.12089958946175,15.2210063570509,5.64180700265571,0.98625291280681,9.94717464485409,12.7907601747021,7.55935871875437,7.24051190395848,7.15991729042351,7.80933521345739,2.4038185139685,3.16525192579662,6.77028608362322,0.98625291280681,0.894064164497172,5.39928712012491,3.61845974224283,7.19656208703097,9.14046761269904
"TCGA-68-A59I",3.58878610155194,9.41937822263201,7.33057426456971,8.44917361885027,15.3869634967089,4.58895965559049,2.75844112851601,8.38461928859182,11.8210532232106,8.22695168393608,7.54524497975985,7.53942364544164,10.106798824372,3.81122809475813,6.54328475319092,6.55102063292338,5.1739800429809,3.1329776818279,3.86186447347872,6.02091468706732,2.8615770784131,8.7046004309449
"TCGA-43-A56V",4.20424583119301,8.80032610752808,7.41993906590496,11.6295481324208,15.2000676298342,4.57780723281557,4.92688977066388,9.46344430964876,14.3282658140277,10.8267446002486,8.16087280965449,8.13594252474869,9.43306676634205,3.63698787296887,4.91391243679991,7.82711192444214,4.13882716285934,1.66864925628803,4.56125690254021,5.3103485193416,5.00239392343791,9.57275630957487
"TCGA-NC-A5HO",3.16944065551298,8.12075501868585,7.0348831507973,12.1812568118097,14.5196440004903,4.72491936055253,4.83925045758166,8.48217285369832,14.2239706717539,10.8460141683814,7.59463054227947,7.3625975479366,8.59903120889168,2.91513498319057,2.84387995822786,6.76282332792189,2.84387995822786,1.96642751398692,4.1766781361554,2.7689219489517,5.29158138408528,9.45720975872563
"TCGA-NC-A5HQ",4.69558103864375,7.04210884104023,5.32860029117056,11.3658516156287,13.7785900823802,4.69558103864375,3.95720338079832,9.59486602061014,14.1403052986129,11.1299633931272,7.59077420266353,7.69019936876743,7.60045216801631,2.43605627240043,2.43605627240043,7.13293432600842,1.02717104094294,1.20008369962907,4.85930662064053,3.04721920865562,2.74612655859608,9.5753688796392
"TCGA-NC-A5HR",4.02951181156411,7.98746678246861,6.94608346689818,11.5647772144751,14.2230810632294,5.18708974116215,1.01581439085672,9.17775959769087,13.765741929631,11.2696507773639,8.31830108550048,8.2489073021145,8.84410091071084,3.25051247996465,2.90167748343959,7.76376176796406,2.52845654879037,1.24045233292528,4.39918531557762,3.48805798888775,1.60601053951873,9.0821549239176
"TCGA-LK-A4NW",3.50755744797828,8.05797036097014,7.56314372779159,1.08502959471197,15.0003964822746,3.79663139162343,0.356543877202548,4.38578959553901,3.19066084241832,9.28916734109102,7.68411074160433,7.7475939061841,9.03458584881485,3.31778970938291,3.14566702210903,2.3799876882202,2.52757909364866,1.8168839171071,6.71825213883034,2.6614627649835,1.56680736221917,4.65021988487961
"TCGA-SC-A6LM",4.41058065189025,11.1581082348883,9.35422942213781,2.69548410441475,13.9989636984505,6.21725650610312,1.06732343704214,3.20422947360812,5.55498090449731,9.08704158440671,7.51026761343652,7.48842973042253,11.6976576494405,5.72896143252645,7.44826868396203,2.69548410441475,6.4876619323749,5.19397366715293,4.68087004699481,6.83087454143984,4.25372058841102,3.11583163295703
"TCGA-SH-A7BC",3.32538641465977,9.35309533095472,7.68414775218781,1.2891498339444,13.6567674236824,5.08097144949617,0.927820620196206,5.36621872120956,3.80679422304171,9.43963181780157,7.94305304614759,7.90879181225254,10.3531867450235,3.80679422304171,4.88341754421964,3.51952177615004,3.21755334742079,2.20464156561042,5.51028347164205,4.90964260296948,2.87121282425751,6.21129264265573
"TCGA-3H-AB3M",2.79327540067192,6.79877041211973,5.25878169891155,1.33649820487464,14.7545921992622,5.92265351960372,0.225874591188873,4.59810402672368,2.86215200972257,9.75888400428758,7.91891947147746,7.85381978929344,7.06659187132796,1.82468395651101,2.4347328317438,1.95652731066274,1.89211120337635,0.885520481926621,4.38058331559701,2.29224696967599,5.03095077034559,3.89703436689704
"TCGA-UD-AAC1",4.63853003907818,5.62716517862235,3.72053633213455,0.686270125795801,14.7898182803874,5.33772461287157,0.383562192972986,5.4872446043582,3.38423303401232,10.8573237475964,9.50926733967561,9.47293908123287,5.92708639290208,1.41957880103019,0.9363473450684,2.97316600085623,0.542840459014811,0.204490077181787,6.33890061096645,1.71553847222863,2.51618235878382,4.25710531082409
"TCGA-UD-AAC6",5.08417501460251,9.91916405551883,7.80755177209434,1.92996744254228,14.6545712181703,3.72744161811981,0,4.69447350715167,4.70561569001344,9.8030381144018,9.60119260118567,9.57826523913146,9.94730508723375,4.92168134535383,6.1138292251202,2.58944951087777,5.27577238197105,3.98689518080721,3.83282329430395,5.39757213272248,2.54050891405089,4.51610890652361
"TCGA-3P-A9WA",4.59127087871182,5.37481703058684,3.91204257898796,10.7965824728306,10.6828623147772,5.05122786851442,8.10415583979196,11.4865214446131,14.0920951984805,11.1008132116585,8.53959294657205,8.64206862959888,5.76437474051483,1.41542553205677,0.965537551171233,9.67766815993789,0.562078756833643,0.562078756833643,2.98326397769045,1.53882667378793,8.87874309309097,11.6459999599379
"TCGA-OY-A56P",5.17827682713875,6.42848132887353,3.94967116555323,10.5643392719443,15.3317456753513,9.42427168360595,3.58924335199842,10.588420721171,14.1365012029514,9.00459318134869,7.48500072642339,7.54306421671097,5.81867299890523,1.03633804293745,1.85899072721398,8.17481671747001,1.36542547113943,0.336573611771906,3.58924335199842,2.0541698514411,8.63574804030085,9.84030117020716
"TCGA-OY-A56Q",4.11290276296667,3.97948377656421,1.71919614753477,10.509804415018,16.1141460780092,9.32331527785734,5.6918236240287,10.4691618958325,13.6717988235898,9.04655431968374,8.75911964943077,8.81158931716896,4.36554291350972,1.01357088216744,1.18499559222976,8.66266599030724,0.327371201139992,0.327371201139992,3.11132583256168,1.18499559222976,9.16075192662085,10.6345595038902
"TCGA-IB-7645",3.07855433222152,9.72402000708078,7.98584305245943,7.06195608050871,13.584113876757,4.97780382436243,1.13831513925799,8.05654731964778,9.66802918574448,6.47850039373037,6.20074691919273,6.20074691919273,9.90735420930619,3.94624932007858,5.25694923445164,5.03177800844285,4.15520925417349,3.37429599115337,5.27496490617956,4.38822729200506,4.48426924417635,9.37365375931463
"TCGA-EB-A5FP",6.32516390885532,7.82261984510401,6.9296134898696,4.90265560622803,14.5843794900534,4.9797873913652,3.30315926932358,4.94942773072304,10.8308910612776,11.3637424037283,9.59202598829307,9.55658698701883,8.0613572530664,3.09703141127643,2.20602050544056,1.21050420062263,2.98175586164142,1.21050420062263,10.296182808015,3.15138947493655,4.37244873792127,4.46119829695109
"TCGA-EB-A6QY",6.48437525712795,8.11360192094153,8.97583171001714,5.59865691301919,14.1721219025465,3.90286235860294,7.40679619999701,7.15154405517453,12.595643588508,10.9650722493436,7.99907777808895,7.98552079775445,10.0348809201809,4.41542445032607,2.80365585410449,3.74016727446747,2.31847592675349,2.80365585410449,10.7719545563831,3.82380702620332,3.40208362662727,7.34797419777655
"TCGA-BR-6709",2.53753985077087,8.61047078829675,7.84365830302116,2.60613091354626,16.6639303440994,4.2116115819708,1.4309430347742,2.46552422117729,5.00439015211383,10.5778573090308,9.91906148393248,9.92578629385931,8.96652456658717,4.18942853414856,2.90731564712605,1.57479567590206,2.13502816302582,1.57479567590206,5.38230366299781,2.79427028977623,4.07308901970674,2.30971957013095
"TCGA-BR-8690",2.63225309039157,8.46637843599223,6.51932011468315,8.66744836228606,13.4113367451857,4.83862140136539,0.923369799891086,8.49390640889184,11.6284306000094,9.09253862213041,7.86544863136038,7.8215250772732,8.42256877175587,2.71337711118123,3.59897279121002,7.19395764593125,1.48185741271698,1.38613385192339,5.68329151662725,3.72169539767873,5.51247077113392,8.42332250441504
"TCGA-2G-AAF1",4.04710340333554,11.7726560678377,9.52650915897575,6.41282319694903,13.8350644547229,6.45850058325009,4.93977406782572,0.936281001540868,9.24377562848393,8.97009022944681,8.21359321888653,8.18217322419937,11.8980741039155,6.1224956216936,5.86799152063016,0.542797875829652,6.59200935859844,4.59360816250195,6.83264343144864,6.26926554530852,6.04143629689955,0.936281001540868
"TCGA-YU-A90Q",4.69871488886217,11.9956978143619,9.59269337321754,8.40350955888133,14.4228841471486,7.65804680614144,5.90998634904014,1.72148422066304,8.90044628560386,10.0831791862917,6.54960920092236,6.73114474293691,11.9219806798618,6.28918078953462,6.89793951544611,1.05122312575989,6.04998427617062,4.95531257093195,5.96762574213213,6.40584697700741,6.23152620284991,1.78698855435991
"TCGA-EO-A1Y5",4.21173811020392,6.67346197016394,5.69273795559084,9.99795444466231,13.5428792360661,5.85956045339183,5.6717805678206,9.40499281533207,12.1947697650695,11.4686426634398,7.66372651435741,7.73617641352377,7.56772734735328,2.45300941876211,0.80399489148132,8.53229601469649,0.80399489148132,0.80399489148132,3.77407910896459,1.08331073623912,7.0596398923545,10.1078478728112
"TCGA-BG-A2AE",5.17285446319169,4.2668425236708,3.87266970964231,10.3318887109938,15.9199486775114,2.87736851145844,0.709122090861488,8.76609081602334,14.0771611900705,9.3135286050959,8.3593214226122,8.33612874070147,5.50578300931057,0.965110469539704,0.842786593690633,7.30193255909478,0.709122090861488,0.212509575488309,4.51733213991127,0.561796325858582,7.79075432981835,9.2206423082699
"TCGA-AX-A2HF",5.46870506777195,10.0186208043027,8.75220705438764,10.3016867233191,16.0206142044177,9.28172591925943,3.29887748886312,8.38573093041353,13.5648567198257,11.2137162792614,6.80540329789558,6.89930207831965,10.2693494998693,4.44956751513284,6.19344745532965,7.10690551399697,5.13661451696391,3.41051356095374,3.64163238012468,5.65024912857476,10.0856801219455,10.0393935798334
"TCGA-FI-A2D5",5.00332981682633,7.19541283115443,6.55515455346995,9.71042229513589,15.8175675153471,6.15555293703791,0.454100070724067,9.22905485717442,12.6884838643031,11.2460498263106,5.71712640812007,5.78160817667576,8.71975849027968,2.58352558246316,2.75143844057358,8.86246525593522,1.07709530315983,1.3101725721044,3.98158929175323,2.86567616806845,1.60150778916813,9.6419333672205
"TCGA-FI-A2EU",5.14790128086342,4.08418335026598,3.4616798145041,9.00212729644678,15.3776818808671,4.65634173876586,7.91994939228935,10.2156283345918,12.0480556024306,13.0198984843711,6.61764265715869,6.64169923505018,5.37917081201205,1.34545371868261,0.632633962134927,9.37576446411826,0.411682220031408,0.411682220031408,2.77276550195625,0.526383365042417,6.8011449043708,11.1323986037653
"TCGA-EO-A22X",3.77108469219432,10.0433749325767,8.87597480269905,8.48589499510374,15.1054387637239,5.99045981311607,1.01854302369536,9.44830801723787,11.8569528598357,9.19329118383693,5.78212670859764,5.86063669008087,11.4427762423534,3.92516649634842,7.19141321759171,8.23148312730396,3.77108469219432,3.09137148846095,3.6387189078831,6.53629425163726,6.33100764855571,10.5672321940992
